Serial Number,Part Number,Error Code,Error Description,Last Station Known
"1654122022044","692-2G506-0210-0R6","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","FCT_REPAIR"
"1654122022132","692-2G506-0210-0R6","EC140","BAT(test-failed)","BAT_REPAIR"
"1654122022561","692-2G506-0210-0R6","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","BAT_REPAIR"
"1654122022673","692-2G506-0210-0R6","EC140","BAT(test-failed)","BAT_REPAIR"
"1654122024633","692-2G506-0210-0R6","981600","找不到设备/显卡(Device/board not recognized)-Read SN# fail","FLA_REPAIR"
"1654122024894","692-2G506-0210-0R6","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","FQC_REPAIR"
"1654122025170","692-2G506-0210-0R6","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","FLA_REPAIR"
"1654122025390","692-2G506-0210-0R6","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","BAT_REPAIR"
"1654122025632","692-2G506-0210-0R6","EC140","BAT(test-failed)","BAT_REPAIR"
"1654122025936","692-2G506-0210-0R6","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9511870", waiting until "load"[22m
","FLA_REPAIR"
"1654122025948","692-2G506-0210-0R6","EC318","","FCT_REPAIR"
"1654123003975","692-2G506-0210-0R6","EC665","PHT(test-failed)","BAT_REPAIR"
"1654123008536","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9628091", waiting until "load"[22m
","BAT_REPAIR"
"1654123009584","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-SN # read fail","CHIFLASH_REPAIR"
"1654123011315","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654123012144","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-can't read sn","CHIFLASH_REPAIR"
"1654123012364","692-2G520-0200-5R0","020000242139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","EFT_REPAIR"
"1654123012855","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654123013143","692-2G520-0200-5R0","016033006_na","","BAT_REPAIR"
"1654123013480","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-can't read sn","CHIFLASH_REPAIR"
"1654123014817","692-2G520-0200-5R0","EC220","","BAT_REPAIR"
"1654123015138","692-2G520-0200-5R0","Unknown","Unknown","CHIFLASH_REPAIR"
"1654123016290","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654123016586","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654123016734","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654123017163","692-2G520-0200-5R0","EC143","PCI Express bus error","BAT_REPAIR"
"1654123017715","692-2G520-0200-5R0","EC281","Temperature above specified limit","BAT_REPAIR"
"1654123017792","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9618266", waiting until "load"[22m
","BAT_REPAIR"
"1654123020714","692-2G520-0200-5R0","158001001_na","PHT(MODS_PHT(test-failed))","PHT_REPAIR"
"1654123020854","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654123033777","692-2G520-0200-5R0","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","BAT_REPAIR"
"1654123033911","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654123035257","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654123037623","692-2G520-0200-5R0","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","IST_REPAIR"
"1654123037842","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-SN FAIL","CHIFLASH_REPAIR"
"1654123039270","692-2G520-0200-5R0","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","CHIFLASH_REPAIR"
"1654123039856","692-2G520-0221-5R0","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","BBD_REPAIR"
"1654123039870","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-SN FAIL","CHIFLASH_REPAIR"
"1654123039882","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","CHIFLASH_REPAIR"
"1654123040712","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-can't read sn","CHIFLASH_REPAIR"
"1654123040983","692-2G520-0200-5R0","EC143","PCI Express bus error","PHT_REPAIR"
"1654123041576","692-2G520-0200-5R0","016014001_na","","BAT_REPAIR"
"1654123042019","692-2G520-0200-5R0","EC210","Environment exception occurred, IST testing could not complete","IST_REPAIR"
"1654123043242","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-Can't read serial number","CHIFLASH_REPAIR"
"1654123043920","692-2G520-0200-5R0","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","BAT_REPAIR"
"1654123043929","692-2G520-0200-5R0","9857E0","PCB弯曲/扭曲/破损(PCB Bent / twisted / damaged)-Missing component","Assembley_REPAIR"
"1654123049481","692-2G520-0200-5R0","EC445","Thermal resistance is too high-Top Level (recipe_sample) > BAT Monitor 0 (GPU_AVG, INPUT_TOTAL_BOARD2) R value (7.723e-05) is higher than allowed (7.200e-05),Top Level (recipe_sample) > BAT Monitor 1 (GPU_OFFSET_MAX, INPUT_TOTAL_BOARD2) R value (8.560e-05) is higher than allowed (8.500e-05)","BAT_REPAIR"
"1654123049960","692-2G520-0200-5R0","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1654123050344","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1654123050890","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1654123051942","692-2G520-0200-5R0","016033006_na","","BAT_REPAIR"
"1654123052398","692-2G520-0200-5R0","073001127_na","vendorID-not-match","FLC_REPAIR"
"1654123052480","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9682025", waiting until "load"[22m
","BAT_REPAIR"
"1654123054226","692-2G520-0221-5R0","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1654123057883","692-2G520-0200-5R0","EC143","PCI Express bus error","PHT_REPAIR"
"1654123058055","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","BAT_REPAIR"
"1654123062484","692-2G520-0200-5R0","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","FLB_REPAIR"
"1654123062498","692-2G520-0200-5R0","000534","MODS NOT REPORT ANY EC","BIT_REPAIR"
"1654123063796","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1654123065918","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","BAT_REPAIR"
"1654123066105","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9725433", waiting until "load"[22m
","BAT_REPAIR"
"1654123067934","692-2G520-0200-5R0","EC233","bad NVIDIA chip","IST_REPAIR"
"1654123070056","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","FCT_REPAIR"
"1654123083322","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1654123083718","692-2G520-0200-5R0","9854E0","PCB刮伤/裂纹/殘漆/破损/其他外观不良(PCB Scratch / crack / paint / damage or other cosmetic)-damage in fin side","FQC_REPAIR"
"1654123084870","692-2G520-0200-5R0","EC014","bandwidth out of range","FCT_REPAIR"
"1654222014830","692-2G506-0210-0R6","EC083","SBT1_GPU(test-failed)","FCT_REPAIR"
"1654222015683","692-2G506-0210-0R6","EC140","PHT(test-failed)","BAT_REPAIR"
"1654222015860","692-2G506-0210-0R6","981600","找不到设备/显卡(Device/board not recognized)-can't read serial number","FLA_REPAIR"
"1654222017086","692-2G506-0210-0R6","EC665","PHT(test-failed)","BAT_REPAIR"
"1654222017766","692-2G506-0210-0R6","9854E0","PCB刮伤/裂纹/殘漆/破损/其他外观不良(PCB Scratch / crack / paint / damage or other cosmetic)-mildew and discoloraion on fins","VI1_REPAIR"
"1654223006872","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654223007330","692-2G520-0200-5R0","020023006_na","FLA(non-zero-exit-code)","CHIFLASH_REPAIR"
"1654223010512","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654223010950","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654223011903","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-can't read sn","CHIFLASH_REPAIR"
"1654223012807","692-2G520-0221-5R0","EC143","PCI Express bus error","BAT_REPAIR"
"1654223013608","692-2G520-0221-5R0","EC143","PCI Express bus error","BAT_REPAIR"
"1654223014318","692-2G520-0221-5R0","016026514_na","cec-version-not-match","BAT_REPAIR"
"1654223014382","692-2G520-0221-5R0","EC281","Temperature above specified limit-Top Level (recipe_sample) > BAT ERROR: Hotspot offset temp (19.22degC) is greater than allowed (19.00degC)","BAT_REPAIR"
"1654223014929","692-2G520-0221-5R0","EC272","Read parameter differs from expected","FCT_REPAIR"
"1654223015553","692-2G520-0221-5R0","EC220","pci device not found","BAT_REPAIR"
"1654223016761","692-2G520-0200-5R0","EC143","PCI Express bus error","BAT_REPAIR"
"1654223017494","692-2G520-0200-5R0","EC083","CRC/Checksum miscompare","BAT_REPAIR"
"1654223019261","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9675621", waiting until "load"[22m
","BAT_REPAIR"
"1654223019285","692-2G520-0200-5R0","158001001_na","PHT(MODS_PHT(test-failed))","PHT_REPAIR"
"1654223020084","692-2G506-0210-0R6","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","BAT_REPAIR"
"1654223020211","692-2G506-0210-0R6","000000000140","FCT2(test-failed)","FCT_REPAIR"
"1654223020633","692-2G506-0210-0R6","981600","找不到设备/显卡(Device/board not recognized)-SN FAIL","FLA_REPAIR"
"1654223023187","692-2G520-0221-5R0","EC143","PCI Express bus error","BAT_REPAIR"
"1654223026024","692-2G520-0221-5R0","EC143","PCI Express bus error","BAT_REPAIR"
"1654223036590","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654223036924","692-2G520-0200-5R0","9857E0","PCB弯曲/扭曲/破损(PCB Bent / twisted / damaged)-damaged capacitors","Assembley_REPAIR"
"1654223038875","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1654223039052","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9675439", waiting until "load"[22m
","CHIFLASH_REPAIR"
"1654223039243","692-2G520-0200-5R0","EC281","Temperature above specified limit","BAT_REPAIR"
"1654223040515","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9563891", waiting until "load"[22m
","CHIFLASH_REPAIR"
"1654223040799","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654223044576","692-2G520-0200-5R0","016033006_na","","BAT_REPAIR"
"1654223045602","692-2G520-0200-5R0","083000006_na","DISABLE_PRC_KNOBS_1(non-zero-exit-code)","FPF_REPAIR"
"1654223046618","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-sn# failed","CHIFLASH_REPAIR"
"1654223046865","692-2G520-0200-5R0","020025127_na","vendorID-not-match","FLA_REPAIR"
"1654223047076","692-2G520-0200-5R0","EC083","CRC/Checksum miscompare","FCT_REPAIR"
"1654223047357","692-2G520-0200-5R0","016007001_na","PHT(MODS_PHT(test-failed))","BAT_REPAIR"
"1654223051572","692-2G520-0200-5R0","020023006_na","FLA(non-zero-exit-code)","CHIFLASH_REPAIR"
"1654223054738","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654223055086","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654223055754","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-SN FAIL","CHIFLASH_REPAIR"
"1654223056496","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654223057004","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1654223057068","692-2G520-0200-5R0","EC143","PCI Express bus error","PHT_REPAIR"
"1654223057604","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-SN FAIL","CHIFLASH_REPAIR"
"1654223058788","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","BAT_REPAIR"
"1654223060161","692-2G520-0200-5R0","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","CHIFLASH_REPAIR"
"1654223060975","692-2G520-0200-5R0","016033006_na","CEC_ATTEST(non-zero-exit-code)","BAT_REPAIR"
"1654322007500","692-2G520-0200-5R0","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","IST_REPAIR"
"1654322007681","692-2G520-0200-5R0","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","PHT_REPAIR"
"1654322009749","692-2G510-0210-0R3","000000000220","PHT(test-failed)","BAT_REPAIR"
"1654322010583","692-2G510-0210-0R3","981600","找不到设备/显卡(Device/board not recognized)-sn# fail","FLA_REPAIR"
"1654322011136","692-2G510-0210-0R3","EC540","BAT(test-failed)","BAT_REPAIR"
"1654322011386","692-2G510-0210-0R3","EC272","FCT1(test-failed)","FCT_REPAIR"
"1654322011402","692-2G510-0210-0R3","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9597694", waiting until "load"[22m
","BAT_REPAIR"
"1654322011473","692-2G510-0210-0R3","981600","找不到设备/显卡(Device/board not recognized)-sn# fail","FLA_REPAIR"
"1654322011848","692-2G510-0210-0R3","EC317","PHT(test-failed)","BAT_REPAIR"
"1654322012114","692-2G510-0210-0R3","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","FLA_REPAIR"
"1654322013145","692-2G510-0210-0R3","EC539","","BAT_REPAIR"
"1654322013642","692-2G510-0210-0R3","EC140","BAT(test-failed)","BAT_REPAIR"
"1654322014988","692-2G510-0210-0R3","000000000818","BIT (test-failed)","BIT_REPAIR"
"1654322015506","692-2G510-0210-0R3","EC200","PHT(test-failed)","BAT_REPAIR"
"1654323023601","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1654323025191","692-2G520-0200-5R0","016014001_na","PHT(test-failed)","BAT_REPAIR"
"1654323025699","692-2G520-0200-5R0","EC317","ECC detected an uncorrectable error in FB","BAT_REPAIR"
"1654323025745","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-sn fail","CHIFLASH_REPAIR"
"1654323026284","692-2G520-0200-5R0","Unknown","Unknown","CHIFLASH_REPAIR"
"1654323026604","692-2G520-0200-5R0","Error","Processing failed: page.waitForTimeout: Target page, context or browser has been closed","PHT_REPAIR"
